L3,EB501,EB502,EB503,EB504,EB505,EB506,EB507,EB508,EB509,EB510,EB511,EB512,EB513,EB514,EB515,EB516,EB517,EB518,EB519,EB520,EB521,EB522,EB523,EB524,EB525,EB526,EB527,EB530,EB531,EB532,EB533,EB534,EB535,EB536,EB537,EB538,EB539,EB540,EB541,EB542,EB543,EB544,EB545,EB546,EB547,EB548,EB550,EB551,EB552,EB553,EB554,EB555,EB556,EB557,EB558,EB559,EB560,EB561,EB562,EB563,EB564,EB565,EB566,EB567,EB568,EB569,EB570,EB571,EB572,EB573,EB574,EB575,EB576,EB577,EB578,EB579,EB580,EB582,EB583,EB584,EB585,EB586,EB587,EB588,EB589,EB590,EB591,EB592,EB593,EB594,EB595,EB596,EB601,EB602,EB603,EB604,EB605,EB606,EB607,EB608,EB609,EB610,EB611,EB612,EB613,EB614,EB615,EB616,EB617,EB618,EB619,EB620,EB621,EB622,EB623,EB624,EB625,EB626,EB627,EB628,EB629,EB630,EB631,EB632,EB633,EB634,EB635,EB636,EB637,EB638,EB639,EB640,EB642,EB643,EB644,EB645,EB646,EB647,EB648,EB649,EB650,EB651,EB652,EB653,EB654,EB655,EB656,EB657,EB658,EB659,EB660,EB1,EB10,EB11,EB12,EB13,EB14,EB15,EB16,EB17,EB18,EB19,EB2,EB20,EB21,EB22,EB23,EB24,EB25,EB26,EB3,EB4,EB41,EB42,EB43,EB44,EB45,EB46,EB47,EB5,EB6,EB7,EB8,EB9,EB202,EB203,EB204,EB205,EB206,EB207,EB208,EB209,EB210,EB211,EB212,EB213,EB214,EB215,EB216,EB217,EB218,EB219,EB220,EB221,EB222,EB223,EB224,EB225,EB226,EB227,EB228,EB229,EB230,EB231,EB232,EB233,EB234,EB235,EB236,EB237,EB238,EB239,EB240,EB241,EB242,EB243,EB244,EB245,EB246,EB247,EB248,EB249,EB250,EB251,EB252,EB253,EB254,EB255,EB256,EB257,EB258,EB259,EB260,EB261,EB262,EB263,EB265,EB266,EB267,EB268,EB269,EB270,EB271,EB272,EB273,EB274,EB275,EB276,EB277,EB278,EB279,EB280,EB281,EB282,EB356,EB357,EB358,EB359,EB360,EB361,EB362,EB363,EB364,EB365,EB366,EB367,EB368,EB369,EB370,EB371,EB372,EB373,EB374,EB375,EB376,EB377,EB378,EB379,EB380,EB381,EB382,EB383,EB384,EB385,EB386,EB387,EB388,EB389,EB390,EB391,EB392,EB393,EB394,EB395,EB396
Radiolaria,0.109022151,0.019016171,0.018748726,0.094871794,0.065722822,0.010343998,0.024587486,0.014311847,0.067217424,0.013381996,0.036338755,0.003411998,0.010129563,0.019823788,0.011840158,0,0,0.024404167,0.081025939,0.014000701,0.040770858,0.011569558,0.02340074,0.039927718,0.003218392,0.017841604,0.012721601,0,0.015146718,0.010300102,0,0.007423581,0,0,0,0,0,0.009696753,0,0,0,0.015622956,0.006754446,0.017211372,0.022600991,0,0.001838932,0,0,0,0.042112299,0.032581853,0,0.209136563,0.025579865,0.011778136,0.019335962,0,0.014671207,0,0.005408654,0.005559929,0,0.016326989,0.146258898,0.057321132,0.034837139,0.031881724,0.003450745,0.042834722,0.033323619,0.061412044,0.013303593,0.042159976,0.100847737,0.031262212,0.044247789,0.013333337,0.12980849,0.109209972,0.118467658,0.014306969,0.100504199,0.09829104,0.130139855,0.265609627,0.064975662,0.036090562,0.312388135,0.022442243,0.203664164,0.065180102,0.075456465,0.059301284,0.063632141,0.050348564,0.116562199,0.022376612,0.145631069,0.133558035,0.459474077,0.02189304,0.215728999,0.106580015,0.035348958,0.0074384,0.012762764,0.011102084,0.057939568,0.017172725,0.030666825,0.036080691,0.034686424,0.028756367,0.020436256,0.009547805,0.066317797,0.020405057,0.077650576,0.026393987,0.015097582,0.12063563,0.206688965,0.239449185,0.055364225,0.092140025,0.047536895,0,0.032563684,0.012985583,0,0.007237256,0.109419597,0.080565899,0.023232322,0.136685746,0.100230656,0.126201925,0.086412395,0.06662965,0.088797881,0.036468332,0.008765245,0.115480545,0.045145498,0.051679743,0.02382008,0.175326928,0.128625472,0.159561618,0.128505216,0.028054426,0.013118441,0,0.004494109,0.010178574,0.021549676,0.034244791,0,0.004664406,0.01315897,0.012489233,0.001031593,0.012310606,0.061403509,0.003129482,0.00977083,0.004775124,0.017169487,0.042583963,0.067236467,0.011168881,0.001751427,0,0.023385472,0,0,0.014304536,0.00182944,0.003664346,0.007219426,0,0.00089827,0.006570085,0.12202289,0.141107147,0.069675374,0.136944303,0.032954896,0.071291777,0.167102361,0.103579284,0.071237938,0.147707982,0.077124595,0.150430225,0.138459654,0.112239246,0.104604544,0.05363885,0.051423662,0.113557104,0.044571225,0.03559436,0.029774128,0.017857142,0,0.095363303,0.163836448,0.035191772,0.051988241,0.257014882,0,0.110485745,0.017100044,0.166608651,0.017402616,0.149578529,0.021917809,0.122588579,0.115632598,0.030314234,0.165812991,0.056313665,0,0.015188634,0.008457749,0.124886237,0.014443041,0.049969898,0.149060177,0.052997393,0.036802575,0.127596153,0.039166668,0.113478643,0.059435365,0.083544945,0.009795623,0.013774592,0.061987113,0.007974593,0.018234977,0.071695649,0.074811256,0.033782645,0.037738516,0.056810254,0.056571429,0.060160398,0.045486913,0.107521792,0.046841268,0.081454664,0.069651083,0.084465194,0.021599781,0.101677284,0.034365477,0.067257393,0.047051635,0.043638424,0.044266401,0.060593966,0.050918039,0.060220073,0.096583201,0.041755279,0.024832855,0.043696409,0.097543351,0.045171078,0.010611285,0.019496231,0.050003623,0.05821398,0.065080988,0.035627434,0.021358705,0.080335567,0.045677889,0.039695948,0.069920181,0.012387661,0.015862527,0.032701113,0.012088506,0.020883368,0.00241385,0.008278146,0.025133168,0.008696314,0.060343754,0.038832201,0.006009752,0.009291521,0.113909003,0.031878412,0.035065051,0.021465769,0.098398518,0.081332673,0.025242719,0.016733742,0.054667322
Other,0.030037817,0.178091552,0.158752799,0.072344323,0.069879204,0.228770743,0.122528989,0.042666518,0.049568153,0.250912406,0.081039986,0.034119988,0.220730271,0.065712192,0.021805626,0.060460651,0.031798609,0.058227483,0.018070532,0.10500525,0.075414951,0.026322233,0.173597862,0.041565448,0.012107282,0.202204816,0.016907422,0,0.0013194,0.12131231,0.273766976,0.074672489,0,0.013227779,0.005118941,0.016833926,0,0.009225384,0,0.177765986,0.099610546,0.008824683,0.01615937,0.003416489,0.07981679,0,0.001809744,0.066228894,0.008502212,0.036780126,0.211564172,0.014578189,0.04469496,0.024299369,0.022454352,0,0.054318789,0,0.089075191,0.078299776,0.018667369,0.003591811,0.050929949,0.023308184,0.044122799,0.020216308,0.023515068,0.096751495,0.039911449,0.038424162,0.027300112,0.054384264,0.042080628,0.037828471,0.00341297,0.117428687,0.122787608,0.015916667,0.129725229,0.124207857,0.040597231,0.015222616,0.121680672,0.142620402,0.028393058,0.020311325,0.155679871,0.10546963,0.030199168,0.008460848,0.103338004,0.106256203,0.039707544,0.005673336,0.113562471,0.1274206,0.037729027,0.018406567,0.100876152,0.025911098,0.020888259,0.004247903,0.174722667,0.188464664,0.025637707,0.01806469,0.151651654,0.075819115,0.056855186,0.010701843,0.131106623,0.117925066,0.039841064,0.007852293,0.078568402,0.060602041,0.052242044,0.009227369,0.094574419,0.08897046,0,0.051812893,0.110869568,0.139885087,0.030388771,0.001321004,0.191872725,0.099866702,0.012674112,0.018267857,0.078036306,0.091409692,0.032112276,0.092479517,0.067171717,0.041087488,0.143635984,0.03205128,0.170798571,0.024083845,0.018308839,0.160908512,0.139100604,0.024534546,0.003535491,0.1546714,0.108907606,0.021878589,0.012484235,0.093717639,0.132684863,0.002805442,0.009495252,0.00827696,0.013360865,0.014732142,0.004436697,0.007552084,0.003742154,0.004361522,0.007519411,0.085701981,0.016892329,0.084280303,0.096308481,0.052940407,0.008349621,0.031982234,0.020358105,0.083078897,0,0.039668785,0.064673065,0.0204168,0.06210314,0.10226493,0.031835207,0.023903632,0.005910498,0.005740809,0.00853205,0.012578617,0.004491352,0.005306562,0.040983606,0.032873315,0.029691213,0.047521716,0.069162318,0.046222298,0.056930405,0.062387523,0.072161776,0.006621392,0.088546579,0.057165465,0.059732508,0.07605686,0.04240068,0.111183438,0.060996569,0.038578903,0.073275095,0.073203491,0.150924023,0.095695971,0,0.086384914,0.046485151,0.105496246,0.053844964,0.076011067,0.031874298,0.064480605,0.085235785,0.049936595,0.032690895,0.036986069,0.012447888,0.051879185,0.05390551,0.102033274,0.04017275,0.065154718,0.234267006,0.053615173,0.038611456,0.04226919,0.010290667,0.092915913,0.022293459,0.319875296,0.027253218,0.035769229,0.002569444,0.043788489,0.029470031,0.076434738,0.026605395,0.019884834,0.042658528,0.055398735,0.261829653,0.027657431,0.056394417,0.012215667,0.031689048,0.040560937,0.012571429,0.076259131,0.074123785,0.108658583,0.134328352,0.069113047,0.046214612,0.092784375,0.035546401,0.081523857,0.063912721,0.145937867,0.114879314,0.079625957,0.072809218,0.03925819,0.015521484,0.269294516,0.208955221,0.099123394,0.027698186,0.119974585,0.116184968,0.059329177,0.016331221,0.168825013,0.185442671,0.065474222,0.014154384,0.202091438,0.15830561,0.06612377,0.21091902,0.220861486,0.059614024,0.14075783,0.171513548,0.221495533,0.166648674,0.187637047,0.106625558,0.05061495,0.071113197,0.219314971,0.062274261,0.018282315,0.608345621,0.312427416,0.078407004,0.027695504,0.259845628,0.1588975,0.05509289,0.02152037,0.255151513,0.18470663,0.080430046
Apicomplexa,0.051323609,0.123889773,0.1416344,0,0.010520846,0.216261729,0.014131678,0.010491768,0.02572287,0.006082725,0.007754296,0.020471993,0.022379269,0.000367107,0.001874693,0.103966734,0.007287181,0.001141715,0.002623141,0.019250965,0,0.019955924,0.018567977,0.001637733,0.011340997,0.015665797,0.001805648,0,0,0,0.280756096,0.005094614,0.140428791,0,0,0,0,0.030683935,0.021255904,0,0.047034152,0.008105635,0.057113544,0.010378391,0.027031087,0,0,0.001313321,0.023060797,0,0,0,0,0.002591932,0.009458792,0,0.018827122,0,0.001833901,0.243847874,0,0.016286165,0,0.027136582,0.005486168,0.015890182,0.056261976,0.037111538,0.069666022,0.000149441,0,0.021407719,0.012846867,0.002791414,0.023120116,0.049628761,0.263274334,0.045833332,0.004412991,0.052809463,0.003814506,0.012246766,0.026554623,0.062143965,0.009184226,0.019674787,0.01555346,0.088433084,0.009177806,0.070147015,0.110427894,0.037465018,0.003877849,0.052553,0.07895959,0.063903954,0.011210222,0.017233602,0.016575893,0.036865392,0.006286757,0.044875286,0.036251981,0.136149474,0.015667486,0.031347546,0.124999997,0.050907122,0.005886908,0.011199602,0.031736598,0.127377525,0.002147766,0.025148556,0.189961879,0.132077973,0.022526985,0.008364591,0.115604779,0.016955076,0.019516386,0.017345569,0.07575251,0.12195364,0.046875052,0.058124176,0.271899561,0.407054243,0.034508723,0.031473535,0.443827586,0.406544999,0.003139868,0.084288905,0.129040405,0.003952031,0.029146571,0.00390625,0.031346841,0.013811772,0.00872079,0.127639151,0.146722566,0.005626124,0.008430786,0.034820989,0.024706403,0.009348118,0.008827239,0.058853984,0.051523604,0.009959321,0.002248875,0.002307998,0.004129722,0.004285714,0.004753605,0,0,0,0,0.0374677,0.012894906,0.015719697,0.125182748,0.107054376,0.019008705,0.005108274,0.010546972,0.046762011,0,0.000577701,0.139530357,0,0.001238967,0.085106381,0.014357053,0.002070394,0.003940332,0.007328693,0.01728287,0.018867925,0.016393443,0.01170818,0.06967213,0.002791131,0,0.015840572,0.01153727,0.032283611,0.007581039,0,0.012215151,0.030050934,0,0.00365938,0.000366456,0.037105411,0,0.006379378,0.015954835,0.02136007,0,0.028542646,0,0.013278389,0,0.006477265,0,0.022696719,0,0.063101041,0.005611672,0.007585954,0.051917147,0,0.000487925,0.007913299,0.000297796,0.009760971,0.016594439,0.018484288,0.005523752,0.115125888,0,0.011898929,0.001838641,0.002831429,0.001985917,0,0.001894216,0.014514234,0.010193133,0,0.000694445,0.003616459,0.023278851,0.055738954,0.000604668,0.002260445,0.007595795,0.001411433,0.028621988,0.00510416,0.010523908,0.018786858,0.019406391,0.006746476,0.024714287,0.028409075,0.022941227,0.022830615,0.012390878,0.016455488,0.011191573,0.030050932,0.083873982,0.01053179,0.004109686,0.05540728,0.013647011,0.001983564,0.008813219,0.007794716,0.102309293,0.01409406,0.041322316,0.006794958,0.035816618,0.112416646,0.049277457,0.006404855,0.090743857,0.094966953,0.032916644,0.027324928,0.04494382,0.100559339,0.015435704,0.005477424,0.039308465,0.02153716,0.013589977,0.132135049,0.033046929,0.027686941,0.030760927,0.007831263,0.029881807,0.032166509,0.00168853,0.033259591,0.018557729,0.058956913,0.04569679,0.033101047,0.014481789,0.033982853,0.245502928,0.043566619,0.011402947,0.022688725,0.152077093,0.029654735,0.020945334
Ciliophora,0.033279308,0.082441358,0.068269817,0.015934066,0.011689828,0.020928553,0.067636008,0.009146669,0.001502066,0.072080296,0.084384979,0.126243956,0.040518258,0.154735683,0.104686731,0.068138196,0.08579,0.085200516,0.073156514,0.044802241,0.166870895,0.043952004,0.045784056,0.210820599,0.028659006,0.031621699,0.165709127,0,0.0180494,0,0.068143912,0.090829695,0.066462479,0.009920833,0.031717352,0.066526384,0,0.018181412,0.172964712,0.25338286,0.036548833,0.020329455,0.070194939,0.045703606,0.047154229,0.004464286,0.078431922,0.082363979,0.091311436,0.076947896,0.133355615,0.175495897,0.065251989,0.036287056,0.080687611,0.056088829,0.111054575,0,0.032486245,0.109619689,0.064190165,0.014121237,0,0.119693714,0.163417762,0.039101497,0.022469953,0.108518551,0.03027544,0.056664427,0.055863209,0.104119365,0.050302623,0.094041776,0.011449963,0.078350916,0.023230089,0.024416665,0.091756869,0.101922263,0.040651737,0.008813093,0.128403363,0.081408596,0.031154332,0.006828308,0.074351341,0.064559517,0.014128492,0.018241825,0.094804858,0.073756435,0.040515433,0.025440426,0.068973526,0.083075142,0.036041466,0.064062079,0.091404215,0.090372872,0.038666938,0.044657444,0.092709988,0.089358245,0.025378739,0.059573621,0.076951949,0.046709992,0.060624868,0.112991536,0.12563889,0.097867434,0.083870271,0.038200341,0.117111392,0.128232331,0.030015935,0.026519041,0.085490293,0.039153997,0.070578128,0.02014324,0.100836123,0.040618161,0.003998523,0.094121532,0.015813689,0.008305136,0.026728572,0.033894575,0.003992265,0,0.022454806,0.073566641,0.04949495,0.028822567,0.075068147,0.033553685,0.092848632,0.00895336,0.025825104,0.144273832,0.109374999,0.073487615,0.041066087,0.078960277,0.076002661,0.027447664,0.019672131,0.155937179,0.092560231,0.03885538,0.071214392,0.147552726,0.150248998,0.167678574,0.135160829,0.112760416,0.010381459,0.046341169,0.119656723,0.107665808,0.016441005,0.037689394,0.031067251,0.086451952,0.089891632,0.066962797,0.040225657,0.046279928,0.086229819,0.136337376,0.044888429,0.085687083,0.023850087,0,0.02184769,0.080933557,0.042921476,0.007206547,0.026690002,0.008879024,0.034358861,0.098803917,0.015001546,0.028221431,0.026524151,0.036280021,0.01577171,0.026552623,0.047984146,0.041591682,0.060973107,0.010016977,0,0.021758483,0.052953032,0.032490306,0.042400682,0.049472722,0.053632794,0.066477768,0.055446605,0.073539289,0.012320329,0.048076925,0.056910569,0.060475853,0.050754198,0.046263347,0.062664398,0.033724147,0.055218857,0.053346382,0.049801673,0.076124794,0.081483281,0.018234991,0.022334722,0.042425638,0.04544974,0.018299447,0.025610126,0.012108399,0.001455075,0.318961294,0.050893577,0.00879765,0.082054516,0.052980132,0.054932247,0.146879951,0.068454936,0.029038462,0.055208334,0.031961686,0.097820698,0.080116806,0.052727056,0.667714493,0.211325873,0.696400847,0.191351851,0.07252656,0.054564174,0.253074979,0.146332246,0.068410897,0.323142854,0.087009827,0.108693944,0.025956801,0.075190087,0.032581867,0.03765635,0.033106963,0.12765628,0.065271098,0.055835055,0.035443577,0.111111113,0.44063474,0.115573366,0.185480117,0.055602876,0.059993965,0.088565434,0.044296892,0.054441263,0.061289301,0.083092488,0.030760155,0.014914603,0.04857455,0.038094543,0.03300112,0.026703632,0.017874516,0.023961235,0.021959045,0.076615102,0.063766895,0.033090837,0.107724072,0.151354923,0.148899059,0.040474904,0.147749817,0.107125023,0.070482499,0.067736094,0.11343352,0.036119071,0.043367349,0.020297088,0.182926825,0.029017616,0.01340608,0.017028887,0.215800842,0.012876362,0.017223833,0.057082966,0.185553901,0.008308317
